2051,1,1,0.366,3.8,-5.155,7.55,-4.194,9.472,-0.907,9.266,1.515,1.312,4.232,0.468,-1.573,5.753,-0.617,0.657,2.959,-2.982,-8.721,-4.787,-3.159,-7.251,3.501,2.483,2.031,0.305,-1.268,2.066,-6.699,-3.748,0.598,2.756
2051,1,2,0.85,4.15,-3.055,4.591,-4.049,11.729,-3.445,2.222,-0.851,0.179,0.871,-3.266,1.917,1.413,-2.189,-1.801,3.373,-5.883,-5.566,-1.425,0.982,-1.276,-0.502,2.537,1.754,-1.355,-0.398,-2.57,-12.893,-0.746,-6.439,1.723
2051,1,3,6.309,-2.964,-3.191,5.5,-3.615,-2.676,-9.419,-4.868,-0.352,1.013,-3.392,-5.281,1.972,-0.305,-2.395,-3.166,4.976,-3.282,1.282,0.446,3.234,-3.14,-0.1,5.763,6.225,-3.046,-0.561,0.426,-13.456,0.345,-4.525,0.244
2051,1,4,3.327,-1.356,-7.914,4.58,-2.039,-0.116,-9.679,-9.353,3.171,5.363,-1.389,2.08,14.6,-1.885,2.198,-7.967,-2.125,1.562,7.282,1.708,2.916,-2.21,2.909,5.105,14.152,-5.938,-2.071,2.48,-13.123,1.715,-4.088,0.184
2051,1,5,-4.648,6.597,-3.953,-2.293,-0.946,-4.344,-9.908,-2.841,7.889,3.964,0.219,12.126,12.711,-2.906,2.665,-7.557,-6.857,-4.042,5.343,2.906,-0.139,-2.444,-4.338,2.859,14.806,-3.112,-12.211,8.345,-7.174,1.373,-0.064,1.104
2051,1,6,-3.886,7.263,-4.392,-5.1,-4.834,-3.805,-6.155,4.097,8.654,2.316,0.954,8.562,-0.189,-4.336,-2.755,-7.248,-5.046,-7.827,1.722,8.806,-2.474,-0.156,0.303,3.235,8.521,0.238,-11.852,11.414,-6.225,-2.753,2.57,-2.323
2051,1,7,2.037,0.571,-2.786,-1.022,-1.517,-0.311,-3.722,0.054,16.735,6.242,2.274,11.682,3.51,-1.809,-12.264,-7.098,-0.245,-4.023,2.301,10.872,-5.303,0.017,8.015,3.342,2.684,-3.404,-3.672,12.693,-13.974,-2.084,-1.994,2.344
2051,1,8,6.958,8.546,2.913,-0.335,-3.114,-1.679,-1.995,0.108,5.999,5.943,1.53,3.539,0.48,0.292,-12.627,-4.904,1.382,-1.846,2.32,7.462,-4.654,0.337,15.716,3.55,3.502,-4.808,3.588,10.248,-15.468,0.771,-2.624,-2.986
2051,1,9,6.914,5.208,2.089,4.158,0.63,0.44,0.64,3.922,4.786,5.911,-6.417,2.184,9.079,3.089,-7.312,-2.253,3.906,-2.094,2.267,12.732,5.535,-1.973,1.264,7.564,-5.173,-5.632,8.669,3.156,-14.568,2.277,-1.463,-4.225
2051,1,10,8.488,0.933,4.845,5.584,-1.723,3.626,1.976,6.575,2.231,2.696,-3.942,9.229,5.614,9.172,-3.415,-6.272,2.335,0.496,-0.279,-1.193,13.8,-3.393,1.344,-3.461,-6.425,-3.491,6.759,-1.755,-17.257,-0.96,-1.101,4.912
2051,1,11,5.136,1.024,5.561,7.365,-1.253,3.778,-4.362,6.068,-0.914,1.936,1.681,9.675,8.431,11.176,-2.324,-4.869,-2.231,1.835,2.244,-5.522,9.666,-1.699,-1.224,-5.779,-5.696,-0.58,-6.449,0.761,-14.739,-6.273,-3.545,9.648
2051,1,12,2.935,-4.117,1.621,10.66,7.806,4.164,-4.379,1.241,1.069,1.58,0.382,4.874,10.06,7.543,2.793,-12.228,-3.891,-3.707,8.26,-2.648,7.818,3.15,2.819,-0.908,-4.444,5.384,-10.044,7.388,7.904,5.833,-8.205,4.338
2051,1,13,-0.944,-8.442,0.995,3.632,8.076,-3.221,7.12,-2.687,6.841,1.462,-6.293,-2.255,4.782,9.887,-1.123,-9.557,2.611,-3.767,-2.074,-5.683,11.877,1.291,2.558,-3.322,1.851,11.911,-11.597,-3.26,9.242,1.29,-2.723,1.245
2051,1,14,-5.422,-7.258,-1.917,1.67,14.133,-5.773,3.04,0.033,-3.294,-0.69,-10.463,-3.961,1.246,12.281,-0.487,-9.174,-0.151,4.444,-2.22,-2.401,5.841,0.761,0.376,-4.763,-2.947,6.384,-7.774,-10.198,5.254,-0.538,7.428,4.188
2051,1,15,-6.119,-7.052,-5.306,2.42,-1.659,-1.251,-2.141,2.069,-0.706,-5.721,-3.666,2.331,-7.656,15.067,3.5,1.242,-0.296,11.988,-2.841,4.22,-4.93,0.306,-1.761,1.877,-6.183,1.214,-0.734,-4.489,2.276,-1.334,5.865,1.572
2051,1,16,-2.424,-8.02,-4.986,1.553,-2.589,-4.989,-3.04,7.797,-5.887,0.131,-2.748,4.255,-1.538,10.245,-3.65,-0.273,-9.194,5.511,-5.341,-1.804,-1.888,0.678,-1.815,5.378,-2.384,-2.519,0.956,-1.488,3.171,-3.852,-5.362,-2.925
2051,1,17,-2.615,4.165,-4.816,-0.773,-7.676,-3.591,-7.021,6.173,-7.428,-2.996,1.751,10.626,-10.597,3.733,-1.798,-0.186,-3.32,0.54,0.745,0.171,-11.632,-0.948,-7.564,-3.038,5.857,-3.225,-4.032,3.07,6.072,-7.856,-5.779,1.639
2051,1,18,-3.4,4.175,-5.996,-1.866,-5.177,-0.438,-3.593,2.234,-8.455,-0.38,0.933,3.733,-10.912,2.148,-3.686,2.541,2.409,-6.639,-1.936,-7.188,-11.069,8.955,-6.882,4.84,3.332,-1.513,-5.096,4.631,10.835,-4.549,-4.738,5.055
2051,1,19,-7.7,-0.532,-4.253,-1.023,-7.651,1.207,1.311,-7.895,-6.027,9.436,6.108,11.084,-4.913,4.883,-4.739,4.402,-0.08,-5.347,-0.522,-6.938,-4.511,8.955,-2.989,0.131,3.65,1.401,-8.577,0.406,2.857,-6.689,-0.647,-2.863
2051,1,20,-6.891,-4.294,-1.176,1.482,-6.917,6.078,-0.629,-6.969,-1.753,7.886,-3.584,14.627,-5.543,-0.246,-1.362,5.675,0.505,-2.479,4.11,-5.821,-0.188,8.386,-1.725,1.648,-0.194,1.975,-6.547,-2.944,5.487,-8.479,-2.799,-3.834
2051,1,21,-5.377,-6.597,-3.61,-0.162,1.496,0.482,0.724,-5.271,-0.45,8.461,1.533,0.007,-7.1,4.101,4.092,1.968,0.788,3.522,-1.105,-0.212,2.313,19.653,-0.947,-6.075,-1.353,3.628,-8.594,-2.117,18.953,-9.688,-2.227,-8.782
2051,1,22,2.137,-9.341,-4.299,-2.71,-1.008,-5.444,-4.541,-2.966,-3.165,7.627,5.065,-0.826,-12.664,3.931,6.415,8.775,-0.234,-2.661,-6.76,-4.784,5.466,20.001,-7.708,-3.976,0.235,1.198,-1.48,-4.51,17.228,-12.569,-1.772,0.935
2051,1,23,2.021,-5.964,-5.44,-3.894,-1.496,-1.268,1.215,-3.496,-4.377,14.535,7.883,0.719,-9.764,-2.451,4.359,-1.051,-0.211,-0.569,-3.362,-8.684,9.116,21.088,-7.366,-3.643,4.342,-5.361,1.573,-5.395,12.228,-10.71,4.091,2.335
2051,1,24,2.528,4.576,-1.993,2.572,6.993,-4.163,1.598,-2.808,-0.123,6.584,4.581,11.43,-3.526,-2.442,4.607,0.788,4.003,3.383,2.293,-3.073,19.775,19.758,-7.59,-5.661,12.321,-6.194,-3.368,-1.662,5.241,-5.949,-1.861,-6.543
2051,1,25,-9.241,9.028,-3.443,1.511,13.956,-5.142,5.754,-3.243,1.1,0.765,-4.707,15.616,-2.179,0.282,2.535,-1.717,4.733,1.566,3.968,-3.574,19.733,16.433,-7.598,-7.475,13.951,2.25,-3.816,-1.332,-0.077,-7.714,-1.161,-3.258
2051,1,26,-12.809,15.212,-1.771,1.279,12.74,4.743,-0.442,1.717,5.661,-3.754,-1.198,19.377,1.138,1.451,0.885,0.393,1.712,7.02,10.298,2.9,15.512,4.975,-5.37,-0.551,5.744,-3.758,-4.815,3.17,-1.287,-14.338,5.179,-3.522
2051,1,27,-8.14,7.666,-0.676,1.266,3.553,1.114,1.039,3.039,11.134,-0.801,-0.6,6.502,1.575,2.656,-1.553,-2.224,-3.796,2.626,11.574,5.536,10.044,12.335,-6.796,3.919,-0.296,-6.741,-7.554,7.146,2.379,-16.405,4.474,0.516
