2051,1,1,17.552,3.799,13.981,20.106,9.562,18.418,18.252,10.903,19.841,14.127,4.993,14.048,10.93,10.081,17.976,27.29,18.306,15.994,15.103,15.423,20.996,10.849,1.817,14.976,14.632,24.815,21.056,15.276,13.19,18.225,26.207,21.722
2051,1,2,8.094,9.096,13.674,20.304,8.799,23.841,14.307,14.166,15.876,16.398,3.584,13.273,13.422,7.866,8.626,22.199,20.429,11.284,19.069,19.524,18.959,8.889,-1.072,12.345,13.88,21.532,13.218,18.158,12.269,17.537,27.669,22.135
2051,1,3,11.959,13.658,11.74,12.467,11.109,23.038,13.882,18.875,15.034,22.312,6.933,16.297,15.255,11.266,13.518,20.01,21.851,16.979,18.218,18.348,22.806,13.005,0.751,12.065,15.906,18.914,8.789,13.347,14.786,20.167,25.362,22.122
2051,1,4,21.181,15.414,10.752,13.513,13.823,15.322,15.422,19.391,11.182,22.66,8.411,11.642,6.39,12.032,15.555,19.322,17.457,19.107,15.788,18.027,22.676,7.67,0.109,14.188,17.895,17.708,14.548,18.248,10.979,17.779,14.602,21.884
2051,1,5,22.887,18.807,9.333,14.953,12.563,4.1,13.39,22.046,11.093,20.344,7.878,6.736,7.513,7.711,17.993,17.497,9.7,16.485,18.97,11.798,24.818,2.646,0.133,12.127,11.17,18.929,14.781,20.722,7.083,15.421,8.015,20.3
2051,1,6,22.455,15.359,10.322,17.35,14.272,9.967,12.732,19.744,0.688,18.512,9.714,7.456,8.092,13.602,16.659,14.541,15.826,16.122,18.993,11.77,20.395,1.104,1.478,13.514,10.939,19.271,18.836,13.292,9.665,9.747,12.108,18.949
2051,1,7,20.054,20.498,10.276,17.689,10.583,11.466,13.78,10.113,2.94,23.01,16.675,10.559,20.996,16.119,11.743,10.458,19.585,16.203,14.364,11.902,12.23,0.806,6.86,11.966,15.628,17.423,16.175,9.087,7.236,8.153,15.237,15.174
2051,1,8,16.828,23.501,7.583,17.61,9.482,5.332,14.279,10.551,20.191,21.869,15.589,13.715,21.859,17.183,15.501,9.357,21.747,14.943,6.244,12.143,5.255,2.536,5.291,13.515,15.617,14.083,5.718,16.173,6.879,9.433,15.027,10.521
2051,1,9,8.592,25.778,9.772,18.222,16.483,11.492,13.127,14.593,26.218,12.221,24.721,13.239,17.996,19.985,13.579,11.764,20.551,16.897,10.448,10.514,7.366,7.205,8.003,13.161,10.434,10.79,6.029,16.626,4.742,7.789,12.017,9.134
2051,1,10,7.943,23.104,8.292,15.479,9.178,17.51,17.513,15.468,25.835,5.623,26.58,9.727,18.902,22.199,17.726,13.979,13.346,13.951,8.009,15.94,11.173,13.979,7.099,14.723,9.416,5.452,7.446,21.133,3.134,6.754,15.392,11.617
2051,1,11,9.455,23.268,4.743,8.829,8.445,9.713,17.02,20.0,15.658,7.246,25.78,13.638,24.274,18.058,18.08,13.876,8.199,7.848,4.377,14.345,11.951,16.643,6.08,15.954,14.776,3.399,9.426,22.448,5.295,8.782,18.152,13.357
2051,1,12,12.617,21.121,7.916,10.365,9.734,2.796,20.109,16.939,9.301,11.883,17.069,19.3,21.618,9.925,5.893,10.136,6.886,8.367,3.946,11.415,8.761,12.753,9.811,12.583,20.608,8.387,9.524,21.306,4.971,16.342,20.126,12.776
2051,1,13,6.409,20.335,8.199,9.179,16.238,4.148,18.902,13.699,9.958,17.1,6.392,13.599,15.973,12.241,1.637,5.998,12.417,6.651,7.974,18.636,5.456,6.194,12.674,12.474,25.867,13.606,4.884,18.852,6.765,15.757,14.526,12.026
2051,1,14,3.013,14.939,7.12,6.038,17.904,12.065,18.317,9.194,10.946,22.432,7.961,10.275,14.657,19.343,1.902,9.275,17.806,10.386,15.628,21.473,9.919,6.161,12.423,12.953,23.252,18.867,2.977,20.433,9.086,15.714,17.527,14.671
