"","Date","Airtemp","AirTmp_14d","WtrTemp_14d","Mo","Yr"
"3489",1991-07-21,28.9,26.65,29.551017,7,1991
"3490",1991-07-22,29.4,26.6785714285714,29.5799764285714,7,1991
"3491",1991-07-23,29.8,26.7857142857143,29.6885742857143,7,1991
"3492",1991-07-24,29.6,26.9,29.804412,7,1991
"3493",1991-07-25,27.3,27.0071428571429,29.9130098571429,7,1991
"3494",1991-07-26,26.2,27.0357142857143,29.9419692857143,7,1991
"3495",1991-07-27,23.7,26.7285714285714,29.6306554285714,7,1991
"3496",1991-07-28,23.1,26.4357142857143,29.3338212857143,7,1991
"3497",1991-07-29,23.2,26.2857142857143,29.1817842857143,7,1991
"3498",1991-07-30,21.6,26.0642857142857,28.9573487142857,7,1991
"3499",1991-07-31,24.9,26.0785714285714,28.9718284285714,7,1991
"3500",1991-08-01,24.7,26.1,28.993548,8,1991
"3501",1991-08-02,24.4,26.0071428571429,28.8994298571429,8,1991
"3502",1991-08-03,27.5,26.0214285714286,28.9139095714286,8,1991
"3503",1991-08-04,27.5,25.9214285714286,28.8125515714286,8,1991
"3504",1991-08-05,26.2,25.6928571428571,28.5808761428571,8,1991
"3505",1991-08-06,26.1,25.4285714285714,28.3130014285714,8,1991
"3506",1991-08-07,26.2,25.1857142857143,28.0668462857143,8,1991
"3507",1991-08-08,25.7,25.0714285714286,27.9510085714286,8,1991
"3508",1991-08-09,26,25.0571428571429,27.9365288571429,8,1991
"3509",1991-08-10,26.4,25.25,28.132005,8,1991
"3510",1991-08-11,25.1,25.3928571428571,28.2768021428571,8,1991
"3511",1991-08-12,21.3,25.2571428571429,28.1392448571429,8,1991
"3512",1991-08-13,22.8,25.3428571428571,28.2261231428571,8,1991
"3513",1991-08-14,22.4,25.1642857142857,28.0451267142857,8,1991
"3514",1991-08-15,23.3,25.0642857142857,27.9437687142857,8,1991
"3515",1991-08-16,24.4,25.0642857142857,27.9437687142857,8,1991
"3516",1991-08-17,24.8,24.8714285714286,27.7482925714286,8,1991
"3517",1991-08-18,25.5,24.7285714285714,27.6034954285714,8,1991
"3518",1991-08-19,26,24.7142857142857,27.5890157142857,8,1991
"3519",1991-08-20,25.2,24.65,27.523857,8,1991
"3520",1991-08-21,23.1,24.4285714285714,27.2994214285714,8,1991
"3521",1991-08-22,23,24.2357142857143,27.1039452857143,8,1991
"3522",1991-08-23,24.3,24.1142857142857,26.9808677142857,8,1991
"3523",1991-08-24,24.2,23.9571428571429,26.8215908571429,8,1991
"3524",1991-08-25,24.4,23.9071428571429,26.7709118571429,8,1991
"3525",1991-08-26,22.5,23.9928571428571,26.8577901428571,8,1991
"3526",1991-08-27,23.8,24.0642857142857,26.9301887142857,8,1991
"3527",1991-08-28,24.9,24.2428571428571,27.1111851428571,8,1991
"3528",1991-08-29,25.6,24.4071428571429,27.2777018571429,8,1991
"3529",1991-08-30,25.8,24.5071428571429,27.3790598571429,8,1991
"3530",1991-08-31,26.3,24.6142857142857,27.4876577142857,8,1991
"3531",1991-09-01,22.4,24.3928571428571,27.2632221428571,9,1991
"3532",1991-09-02,20.4,23.9928571428571,26.8577901428571,9,1991
"3533",1991-09-03,21.1,23.7,26.560956,9,1991
"3534",1991-09-04,22.8,23.6785714285714,26.5392364285714,9,1991
"3535",1991-09-05,24.2,23.7642857142857,26.6261147142857,9,1991
"3536",1991-09-06,25.1,23.8214285714286,26.6840335714286,9,1991
"3537",1991-09-07,22.6,23.7071428571429,26.5681958571429,9,1991
"3538",1991-09-08,22.3,23.5571428571429,26.4161588571429,9,1991
"3539",1991-09-09,21.7,23.5,26.35824,9,1991
"3540",1991-09-10,23,23.4428571428571,26.3003211428571,9,1991
"3541",1991-09-11,25.5,23.4857142857143,26.3437602857143,9,1991
"3542",1991-09-12,24.8,23.4285714285714,26.2858414285714,9,1991
"3543",1991-09-13,24.2,23.3142857142857,26.1700037142857,9,1991
"3544",1991-09-14,26.8,23.35,26.206203,9,1991
"3545",1991-09-15,26.1,23.6142857142857,26.4740777142857,9,1991
"3546",1991-09-16,26.9,24.0785714285714,26.9446684285714,9,1991
"3547",1991-09-17,27,24.5,27.37182,9,1991
"3548",1991-09-18,26.3,24.75,27.625215,9,1991
"3549",1991-09-19,24.4,24.7642857142857,27.6396947142857,9,1991
"3550",1991-09-20,15.3,24.0642857142857,26.9301887142857,9,1991
"3551",1991-09-21,15,23.5214285714286,26.3799595714286,9,1991
"3552",1991-09-22,15.7,23.05,25.902129,9,1991
"3553",1991-09-23,20.4,22.9571428571429,25.8080108571429,9,1991
"3554",1991-09-24,19.6,22.7142857142857,25.5618557142857,9,1991
"3555",1991-09-25,19.7,22.3,25.141944,9,1991
"3556",1991-09-26,18.8,21.8714285714286,24.7075525714286,9,1991
"3557",1991-09-27,15,21.2142857142857,24.0414857142857,9,1991
"3558",1991-09-28,15.1,20.3785714285714,23.1944224285714,9,1991
"3559",1991-09-29,17.8,19.7857142857143,22.5935142857143,9,1991
"3560",1991-09-30,19.2,19.2357142857143,22.0360452857143,9,1991
"3561",1991-10-01,20,18.7357142857143,21.5292552857143,10,1991
"3562",1991-10-02,19.5,18.25,21.036945,10,1991
"3563",1991-10-03,19.6,17.9071428571429,20.6894318571429,10,1991
"3564",1991-10-04,22.1,18.3928571428571,21.1817421428571,10,1991
"3565",1991-10-05,22.1,18.9,21.695772,10,1991
"3566",1991-10-06,17.3,19.0142857142857,21.8116097142857,10,1991
"3567",1991-10-07,10.3,18.2928571428571,21.0803841428571,10,1991
"3568",1991-10-08,11,17.6785714285714,20.4577564285714,10,1991
"3569",1991-10-09,13.6,17.2428571428571,20.0161251428571,10,1991
"3570",1991-10-10,16.5,17.0785714285714,19.8496084285714,10,1991
"3571",1991-10-11,16.9,17.2142857142857,19.9871657142857,10,1991
"3572",1991-10-12,16,17.2785714285714,20.0523244285714,10,1991
"3573",1991-10-13,14.1,17.0142857142857,19.7844497142857,10,1991
"3574",1991-10-14,14,16.6428571428571,19.4079771428571,10,1991
"3575",1991-10-15,16.5,16.3928571428571,19.1545821428571,10,1991
"3576",1991-10-16,11.6,15.8285714285714,18.5826334285714,10,1991
"3577",1991-10-17,10.9,15.2071428571429,17.9527658571429,10,1991
"3578",1991-10-18,14.7,14.6785714285714,17.4170164285714,10,1991
"3579",1991-10-19,17.7,14.3642857142857,17.0984627142857,10,1991
"3580",1991-10-20,11.4,13.9428571428571,16.6713111428571,10,1991
"3581",1991-10-21,10.3,13.9428571428571,16.6713111428571,10,1991
"3582",1991-10-22,15.6,14.2714285714286,17.0043445714286,10,1991
"3583",1991-10-23,18.7,14.6357142857143,17.3735772857143,10,1991
"3584",1991-10-24,19.1,14.8214285714286,17.5618135714286,10,1991
"3585",1991-10-25,19.3,14.9928571428571,17.7355701428571,10,1991
"3586",1991-10-26,19.4,15.2357142857143,17.9817252857143,10,1991
"3587",1991-10-27,19.3,15.6071428571429,18.3581978571429,10,1991
"3588",1991-10-28,17.9,15.8857142857143,18.6405522857143,10,1991
"3589",1991-10-29,11.9,15.5571428571429,18.3075188571429,10,1991
"3590",1991-10-30,9.9,15.4357142857143,18.1844412857143,10,1991
"3591",1991-10-31,12.9,15.5785714285714,18.3292384285714,10,1991
"3592",1991-11-01,13,15.4571428571429,18.2061608571429,11,1991
"3593",1991-11-02,19.2,15.5642857142857,18.3147587142857,11,1991
"3594",1991-11-03,8.4,15.35,18.097563,11,1991
"3595",1991-11-04,6.2,15.0571428571429,17.8007288571429,11,1991
"3596",1991-11-05,2.3,14.1071428571429,16.8378278571429,11,1991
"3597",1991-11-06,3.5,13.0214285714286,15.7373695714286,11,1991
"3598",1991-11-07,6.6,12.1285714285714,14.8323874285714,11,1991
"3599",1991-11-08,5.3,11.1285714285714,13.8188074285714,11,1991
"3600",1991-11-09,3.5,9.99285714285714,12.6676701428571,11,1991
"3601",1991-11-10,3.8,8.88571428571429,11.5454922857143,11,1991
"3602",1991-11-11,8,8.17857142857143,10.8287464285714,11,1991
"3603",1991-11-12,7,7.82857142857143,10.4739934285714,11,1991
"3604",1991-11-13,7.6,7.66428571428572,10.3074767142857,11,1991
"3605",1991-11-14,10.2,7.47142857142857,10.1120005714286,11,1991
"3606",1991-11-15,14.1,7.55,10.191639,11,1991
"3607",1991-11-16,16.4,7.35,9.988923,11,1991
"3608",1991-11-17,10.7,7.51428571428571,10.1554397142857,11,1991
"3609",1991-11-18,7,7.57142857142857,10.2133585714286,11,1991
"3610",1991-11-19,15.1,8.48571428571429,11.1400602857143,11,1991
"3611",1991-11-20,19.6,9.63571428571429,12.3056772857143,11,1991
"3612",1991-11-21,20.2,10.6071428571429,13.2902978571429,11,1991
"3613",1991-11-22,18.3,11.5357142857143,14.2314792857143,11,1991
"3614",1991-11-23,15.1,12.3642857142857,15.0713027142857,11,1991
"3615",1991-11-24,11.6,12.9214285714286,15.6360115714286,11,1991
"3616",1991-11-25,3.6,12.6071428571429,15.3174578571429,11,1991
"3617",1991-11-26,1.3,12.2,14.904786,11,1991
"3618",1991-11-27,0.9,11.7214285714286,14.4197155714286,11,1991
"3619",1991-11-28,7.1,11.5,14.19528,11,1991
"3620",1991-11-29,13.3,11.4428571428571,14.1373611428571,11,1991
"3621",1991-11-30,18.4,11.5857142857143,14.2821582857143,11,1991
"3622",1991-12-01,20.7,12.3,15.006144,12,1991
"3623",1991-12-02,22.1,13.3785714285714,16.0993624285714,12,1991
"3624",1991-12-03,19.7,13.7071428571429,16.4323958571429,12,1991
"3625",1991-12-04,4.8,12.65,15.360897,12,1991
"3626",1991-12-05,0.2,11.2214285714286,13.9129255714286,12,1991
"3627",1991-12-06,5,10.2714285714286,12.9500245714286,12,1991
"3628",1991-12-07,8.6,9.80714285714286,12.4794338571429,12,1991
"3629",1991-12-08,13,9.90714285714286,12.5807918571429,12,1991
"3630",1991-12-09,16.8,10.85,13.536453,12,1991
"3631",1991-12-10,11.2,11.5571428571429,14.2531988571429,12,1991
"3632",1991-12-11,7.4,12.0214285714286,14.7237895714286,12,1991
"3633",1991-12-12,9.2,12.1714285714286,14.8758265714286,12,1991
"3634",1991-12-13,16.1,12.3714285714286,15.0785425714286,12,1991
"3635",1991-12-14,16.6,12.2428571428571,14.9482251428571,12,1991
"3636",1991-12-15,4.4,11.0785714285714,13.7681284285714,12,1991
"3637",1991-12-16,1.6,9.61428571428572,12.2839577142857,12,1991
"3638",1991-12-17,6,8.63571428571429,11.2920972857143,12,1991
"3639",1991-12-18,4.8,8.63571428571429,11.2920972857143,12,1991
"3640",1991-12-19,-1.2,8.53571428571429,11.1907392857143,12,1991
"3641",1991-12-20,0,8.17857142857143,10.8287464285714,12,1991
"3642",1991-12-21,7.1,8.07142857142857,10.7201485714286,12,1991
"3643",1991-12-22,6.5,7.60714285714286,10.2495578571429,12,1991
"3644",1991-12-23,12.5,7.3,9.938244,12,1991
"3645",1991-12-24,9.9,7.20714285714286,9.84412585714286,12,1991
"3646",1991-12-25,2.9,6.88571428571429,9.51833228571429,12,1991
"3647",1991-12-26,3.8,6.5,9.12738,12,1991
"3648",1991-12-27,6.6,5.82142857142857,8.43959357142857,12,1991
"3649",1991-12-28,4.5,4.95714285714286,7.56357085714286,12,1991
"3650",1991-12-29,6.3,5.09285714285714,7.70112814285714,12,1991
"3651",1991-12-30,7,5.47857142857143,8.09208042857143,12,1991
"3652",1991-12-31,4.2,5.35,7.961763,12,1991
"3653",1992-01-01,5.6,5.40714285714286,8.01968185714286,1,1992
"3654",1992-01-02,7.3,6.01428571428571,8.63506971428571,1,1992
"3655",1992-01-03,12.3,6.89285714285714,9.52557214285714,1,1992
"3656",1992-01-04,11.2,7.18571428571429,9.82240628571429,1,1992
"3657",1992-01-05,10.1,7.44285714285714,10.0830411428571,1,1992
"3658",1992-01-06,5.9,6.97142857142857,9.60521057142857,1,1992
"3659",1992-01-07,4.4,6.57857142857143,9.20701842857143,1,1992
"3660",1992-01-08,4.6,6.7,9.330096,1,1992
"3661",1992-01-09,9.9,7.13571428571429,9.77172728571429,1,1992
"3662",1992-01-10,9,7.30714285714286,9.94548385714286,1,1992
"3663",1992-01-11,4.5,7.30714285714286,9.94548385714286,1,1992
"3664",1992-01-12,7.6,7.4,10.039602,1,1992
"3665",1992-01-13,12.6,7.8,10.445034,1,1992
"3666",1992-01-14,12.8,8.41428571428571,11.0676617142857,1,1992
"3667",1992-01-15,0.8,8.07142857142857,10.7201485714286,1,1992
"3668",1992-01-16,-2.4,7.37857142857143,10.0178824285714,1,1992
"3669",1992-01-17,1,6.57142857142857,9.19977857142857,1,1992
"3670",1992-01-18,5.2,6.14285714285714,8.76538714285714,1,1992
"3671",1992-01-19,0.2,5.43571428571429,8.04864128571429,1,1992
"3672",1992-01-20,2.3,5.17857142857143,7.78800642857143,1,1992
"3673",1992-01-21,6.5,5.32857142857143,7.94004342857143,1,1992
"3674",1992-01-22,8.1,5.57857142857143,8.19343842857143,1,1992
"3675",1992-01-23,11.5,5.69285714285714,8.30927614285714,1,1992
"3676",1992-01-24,5.5,5.44285714285714,8.05588114285714,1,1992
"3677",1992-01-25,2.4,5.29285714285714,7.90384414285714,1,1992
"3678",1992-01-26,5,5.10714285714286,7.71560785714286,1,1992
"3679",1992-01-27,4.3,4.51428571428572,7.11469971428572,1,1992
"3680",1992-01-28,7.4,4.12857142857143,6.72374742857143,1,1992
"3681",1992-01-29,5.8,4.48571428571429,7.08574028571429,1,1992
"3682",1992-01-30,8.5,5.26428571428572,7.87488471428572,1,1992
"3683",1992-01-31,8.6,5.80714285714286,8.42511385714286,1,1992
"3684",1992-02-01,4.5,5.75714285714286,8.37443485714286,2,1992
"3685",1992-02-02,3.5,5.99285714285714,8.61335014285714,2,1992
"3686",1992-02-03,7.2,6.34285714285714,8.96810314285714,2,1992
"3687",1992-02-04,10.2,6.60714285714286,9.23597785714286,2,1992
"3688",1992-02-05,8.1,6.60714285714286,9.23597785714286,2,1992
"3689",1992-02-06,4.4,6.1,8.721948,2,1992
"3690",1992-02-07,4.7,6.04285714285714,8.66402914285714,2,1992
"3691",1992-02-08,4.4,6.18571428571429,8.80882628571429,2,1992
"3692",1992-02-09,1.3,5.92142857142857,8.54095157142857,2,1992
"3693",1992-02-10,1.5,5.72142857142857,8.33823557142857,2,1992
"3694",1992-02-11,6.2,5.63571428571429,8.25135728571429,2,1992
"3695",1992-02-12,5.3,5.6,8.215158,2,1992
"3696",1992-02-13,1.4,5.09285714285714,7.70112814285714,2,1992
"3697",1992-02-14,9.1,5.12857142857143,7.73732742857143,2,1992
"3698",1992-02-15,11.8,5.65,8.265837,2,1992
"3699",1992-02-16,14.1,6.40714285714286,9.03326185714286,2,1992
"3700",1992-02-17,6.4,6.35,8.975343,2,1992
"3701",1992-02-18,7.7,6.17142857142857,8.79434657142857,2,1992
"3702",1992-02-19,12.5,6.48571428571429,9.11290028571429,2,1992
"3703",1992-02-20,9.2,6.82857142857143,9.46041342857143,2,1992
"3704",1992-02-21,9.4,7.16428571428572,9.80068671428572,2,1992
"3705",1992-02-22,11.7,7.68571428571429,10.3291962857143,2,1992
"3706",1992-02-23,12.5,8.48571428571429,11.1400602857143,2,1992
"3707",1992-02-24,14.6,9.42142857142857,12.0884815714286,2,1992
"3708",1992-02-25,10.3,9.71428571428571,12.3853157142857,2,1992
"3709",1992-02-26,8.6,9.95,12.624231,2,1992
"3710",1992-02-27,7.3,10.3714285714286,13.0513825714286,2,1992
"3711",1992-02-28,10.8,10.4928571428571,13.1744601428571,2,1992
"3712",1992-02-29,10.7,10.4142857142857,13.0948217142857,2,1992
"3713",1992-03-01,8.1,9.98571428571429,12.6604302857143,3,1992
"3714",1992-03-02,15.1,10.6071428571429,13.2902978571429,3,1992
"3715",1992-03-03,17.9,11.3357142857143,14.0287632857143,3,1992
"3716",1992-03-04,9.7,11.1357142857143,13.8260472857143,3,1992
"3717",1992-03-05,11.6,11.3071428571429,13.9998038571429,3,1992
"3718",1992-03-06,14,11.6357142857143,14.3328372857143,3,1992
"3719",1992-03-07,18.4,12.1142857142857,14.8179077142857,3,1992
"3720",1992-03-08,16.4,12.3928571428571,15.1002621428571,3,1992
"3721",1992-03-09,14.6,12.3928571428571,15.1002621428571,3,1992
"3722",1992-03-10,16.9,12.8642857142857,15.5780927142857,3,1992
"3723",1992-03-11,5.7,12.6571428571429,15.3681368571429,3,1992
"3724",1992-03-12,4.2,12.4357142857143,15.1437012857143,3,1992
"3725",1992-03-13,5.6,12.0642857142857,14.7672287142857,3,1992
"3726",1992-03-14,3.2,11.5285714285714,14.2242394285714,3,1992
"3727",1992-03-15,4.5,11.2714285714286,13.9636045714286,3,1992
"3728",1992-03-16,2.3,10.3571428571429,13.0369028571429,3,1992
"3729",1992-03-17,11,9.86428571428571,12.5373527142857,3,1992
"3730",1992-03-18,15.8,10.3,12.978984,3,1992
"3731",1992-03-19,15,10.5428571428571,13.2251391428571,3,1992
"3732",1992-03-20,4.1,9.83571428571429,12.5083932857143,3,1992
"3733",1992-03-21,6.8,9.00714285714286,11.6685698571429,3,1992
"3734",1992-03-22,8.7,8.45714285714286,11.1111008571429,3,1992
"3735",1992-03-23,7.7,7.96428571428572,10.6115507142857,3,1992
"3736",1992-03-24,4.9,7.10714285714286,9.74276785714286,3,1992
"3737",1992-03-25,8.6,7.31428571428571,9.95272371428571,3,1992
"3738",1992-03-26,10.7,7.77857142857143,10.4233144285714,3,1992
"3739",1992-03-27,8.9,8.01428571428572,10.6622297142857,3,1992
"3740",1992-03-28,8.5,8.39285714285714,11.0459421428571,3,1992
"3741",1992-03-29,11,8.85714285714286,11.5165328571429,3,1992
"3742",1992-03-30,13.9,9.68571428571429,12.3563562857143,3,1992
"3743",1992-03-31,11.6,9.72857142857143,12.3997954285714,3,1992
"3744",1992-04-01,10.1,9.32142857142857,11.9871235714286,4,1992
"3745",1992-04-02,6.4,8.70714285714286,11.3644958571429,4,1992
"3746",1992-04-03,4.6,8.74285714285714,11.4006951428571,4,1992
"3747",1992-04-04,4.3,8.56428571428571,11.2196987142857,4,1992
"3748",1992-04-05,7.1,8.45,11.103861,4,1992
"3749",1992-04-06,10,8.61428571428572,11.2703777142857,4,1992
"3750",1992-04-07,13.7,9.24285714285714,11.9074851428571,4,1992
"3751",1992-04-08,16.8,9.82857142857143,12.5011534285714,4,1992
"3752",1992-04-09,18.6,10.3928571428571,13.0731021428571,4,1992
"3753",1992-04-10,21.6,11.3,13.992564,4,1992
"3754",1992-04-11,21.2,12.2071428571429,14.9120258571429,4,1992
"3755",1992-04-12,19.8,12.8357142857143,15.5491332857143,4,1992
"3756",1992-04-13,11.7,12.6785714285714,15.3898564285714,4,1992
"3757",1992-04-14,11.2,12.65,15.360897,4,1992
"3758",1992-04-15,16.2,13.0857142857143,15.8025282857143,4,1992
"3759",1992-04-16,18.6,13.9571428571429,16.6857908571429,4,1992
"3760",1992-04-17,22.9,15.2642857142857,18.0106847142857,4,1992
"3761",1992-04-18,21.6,16.5,19.26318,4,1992
"3762",1992-04-19,21,17.4928571428571,20.2695201428571,4,1992
"3763",1992-04-20,20.5,18.2428571428571,21.0297051428571,4,1992
"3764",1992-04-21,20.6,18.7357142857143,21.5292552857143,4,1992
"3765",1992-04-22,20.1,18.9714285714286,21.7681705714286,4,1992
"3766",1992-04-23,19,19,21.79713,4,1992
"3767",1992-04-24,20.8,18.9428571428571,21.7392111428571,4,1992
"3768",1992-04-25,17.4,18.6714285714286,21.4640965714286,4,1992
"3769",1992-04-26,11,18.0428571428571,20.8269891428571,4,1992
"3770",1992-04-27,10.2,17.9357142857143,20.7183912857143,4,1992
"3771",1992-04-28,12.6,18.0357142857143,20.8197492857143,4,1992
"3772",1992-04-29,11.7,17.7142857142857,20.4939557142857,4,1992
"3773",1992-04-30,12.9,17.3071428571429,20.0812838571429,4,1992
"3774",1992-05-01,14.5,16.7071428571429,19.4731358571429,5,1992
"3775",1992-05-02,21.5,16.7,19.465896,5,1992
"3776",1992-05-03,22.8,16.8285714285714,19.5962134285714,5,1992
"3777",1992-05-04,16.5,16.5428571428571,19.3066191428571,5,1992
"3778",1992-05-05,11.1,15.8642857142857,18.6188327142857,5,1992
"3779",1992-05-06,10,15.1428571428571,17.8876071428571,5,1992
"3780",1992-05-07,7.7,14.3357142857143,17.0695032857143,5,1992
"3781",1992-05-08,12.2,13.7214285714286,16.4468755714286,5,1992
"3782",1992-05-09,14.5,13.5142857142857,16.2369197142857,5,1992
"3783",1992-05-10,15.8,13.8571428571429,16.5844328571429,5,1992
"3784",1992-05-11,18.7,14.4642857142857,17.1998207142857,5,1992
"3785",1992-05-12,18.4,14.8785714285714,17.6197324285714,5,1992
"3786",1992-05-13,18.4,15.3571428571429,18.1048028571429,5,1992
"3787",1992-05-14,20.3,15.8857142857143,18.6405522857143,5,1992
"3788",1992-05-15,22,16.4214285714286,19.1835415714286,5,1992
"3789",1992-05-16,22.3,16.4785714285714,19.2414604285714,5,1992
"3790",1992-05-17,21.8,16.4071428571429,19.1690618571429,5,1992
"3791",1992-05-18,22.2,16.8142857142857,19.5817337142857,5,1992
"3792",1992-05-19,18.3,17.3285714285714,20.1030034285714,5,1992
"3793",1992-05-20,14.4,17.6428571428571,20.4215571428571,5,1992
"3794",1992-05-21,17.4,18.3357142857143,21.1238232857143,5,1992
"3795",1992-05-22,18.2,18.7642857142857,21.5582147142857,5,1992
"3796",1992-05-23,21.8,19.2857142857143,22.0867242857143,5,1992
"3797",1992-05-24,22.9,19.7928571428571,22.6007541428571,5,1992
"3798",1992-05-25,16.6,19.6428571428571,22.4487171428571,5,1992
"3799",1992-05-26,13.1,19.2642857142857,22.0650047142857,5,1992
"3800",1992-05-27,15.6,19.0642857142857,21.8622887142857,5,1992
"3801",1992-05-28,15.9,18.75,21.543735,5,1992
"3802",1992-05-29,13.7,18.1571428571429,20.9428268571429,5,1992
"3803",1992-05-30,18,17.85,20.631513,5,1992
"3804",1992-05-31,19.6,17.6928571428571,20.4722361428571,5,1992
"3805",1992-06-01,18.1,17.4,20.175402,6,1992
"3806",1992-06-02,18.9,17.4428571428571,20.2188411428571,6,1992
"3807",1992-06-03,20.1,17.85,20.631513,6,1992
"3808",1992-06-04,19.3,17.9857142857143,20.7690702857143,6,1992
"3809",1992-06-05,22.3,18.2785714285714,21.0659044285714,6,1992
"3810",1992-06-06,23.4,18.3928571428571,21.1817421428571,6,1992
"3811",1992-06-07,25.7,18.5928571428571,21.3844581428571,6,1992
"3812",1992-06-08,26.3,19.2857142857143,22.0867242857143,6,1992
"3813",1992-06-09,22.1,19.9285714285714,22.7383114285714,6,1992
"3814",1992-06-10,22.8,20.4428571428571,23.2595811428571,6,1992
"3815",1992-06-11,20.8,20.7928571428571,23.6143341428571,6,1992
"3816",1992-06-12,19.9,21.2357142857143,24.0632052857143,6,1992
"3817",1992-06-13,21.8,21.5071428571429,24.3383198571429,6,1992
"3818",1992-06-14,20.9,21.6,24.432438,6,1992
"3819",1992-06-15,22.9,21.9428571428571,24.7799511428571,6,1992
"3820",1992-06-16,22,22.1642857142857,25.0043867142857,6,1992
"3821",1992-06-17,21.9,22.2928571428571,25.1347041428571,6,1992
"3822",1992-06-18,21.7,22.4642857142857,25.3084607142857,6,1992
"3823",1992-06-19,22.8,22.5,25.34466,6,1992
"3824",1992-06-20,24.1,22.55,25.395339,6,1992
"3825",1992-06-21,18.4,22.0285714285714,24.8668294285714,6,1992
"3826",1992-06-22,17.2,21.3785714285714,24.2080024285714,6,1992
"3827",1992-06-23,18.9,21.15,23.976327,6,1992
"3828",1992-06-24,23,21.1642857142857,23.9908067142857,6,1992
"3829",1992-06-25,25.1,21.4714285714286,24.3021205714286,6,1992
"3830",1992-06-26,22.2,21.6357142857143,24.4686372857143,6,1992
"3831",1992-06-27,24.2,21.8071428571429,24.6423938571429,6,1992
"3832",1992-06-28,22.5,21.9214285714286,24.7582315714286,6,1992
"3833",1992-06-29,23.5,21.9642857142857,24.8016707142857,6,1992
"3834",1992-06-30,24.5,22.1428571428571,24.9826671428571,6,1992
"3835",1992-07-01,24.7,22.3428571428571,25.1853831428571,7,1992
"3836",1992-07-02,24.7,22.5571428571429,25.4025788571429,7,1992
"3837",1992-07-03,24.5,22.6785714285714,25.5256564285714,7,1992
"3838",1992-07-04,25.6,22.7857142857143,25.6342542857143,7,1992
"3839",1992-07-05,24.2,23.2,26.054166,7,1992
"3840",1992-07-06,23.7,23.6642857142857,26.5247567142857,7,1992
"3841",1992-07-07,24,24.0285714285714,26.8939894285714,7,1992
"3842",1992-07-08,25,24.1714285714286,27.0387865714286,7,1992
"3843",1992-07-09,29.1,24.4571428571429,27.3283808571429,7,1992
"3844",1992-07-10,29,24.9428571428571,27.8206911428571,7,1992
"3845",1992-07-11,29.1,25.2928571428571,28.1754441428571,7,1992
"3846",1992-07-12,29.4,25.7857142857143,28.6749942857143,7,1992
"3847",1992-07-13,29.6,26.2214285714286,29.1166255714286,7,1992
"3848",1992-07-14,29.1,26.55,29.449659,7,1992
"3849",1992-07-15,28.6,26.8285714285714,29.7320134285714,7,1992
"3850",1992-07-16,27.4,27.0214285714286,29.9274895714286,7,1992
"3851",1992-07-17,26.8,27.1857142857143,30.0940062857143,7,1992
"3852",1992-07-18,26.5,27.25,30.159165,7,1992
"3853",1992-07-19,25.6,27.35,30.260523,7,1992
"3854",1992-07-20,25.4,27.4714285714286,30.3836005714286,7,1992
"3855",1992-07-21,25.9,27.6071428571429,30.5211578571429,7,1992
"3856",1992-07-22,25.8,27.6642857142857,30.5790767142857,7,1992
"3857",1992-07-23,25.3,27.3928571428571,30.3039621428571,7,1992
"3858",1992-07-24,25.6,27.15,30.057807,7,1992
"3859",1992-07-25,26.3,26.95,29.855091,7,1992
"3860",1992-07-26,26.5,26.7428571428571,29.6451351428571,7,1992
"3861",1992-07-27,27.9,26.6214285714286,29.5220575714286,7,1992
"3862",1992-07-28,25.3,26.35,29.246943,7,1992
"3863",1992-07-29,25,26.0928571428571,28.9863081428571,7,1992
"3864",1992-07-30,26.8,26.05,28.942869,7,1992
"3865",1992-07-31,27.5,26.1,28.993548,7,1992
"3866",1992-08-01,23.4,25.8785714285714,28.7691124285714,8,1992
"3867",1992-08-02,20.7,25.5285714285714,28.4143594285714,8,1992
"3868",1992-08-03,24.1,25.4357142857143,28.3202412857143,8,1992
"3869",1992-08-04,25.8,25.4285714285714,28.3130014285714,8,1992
"3870",1992-08-05,22.3,25.1785714285714,28.0596064285714,8,1992
"3871",1992-08-06,20.4,24.8285714285714,27.7048534285714,8,1992
"3872",1992-08-07,21.8,24.5571428571429,27.4297388571429,8,1992
"3873",1992-08-08,23.9,24.3857142857143,27.2559822857143,8,1992
"3874",1992-08-09,25.8,24.3357142857143,27.2053032857143,8,1992
"3875",1992-08-10,26.2,24.2142857142857,27.0822257142857,8,1992
"3876",1992-08-11,28.1,24.4142857142857,27.2849417142857,8,1992
"3877",1992-08-12,24.6,24.3857142857143,27.2559822857143,8,1992
"3878",1992-08-13,22.2,24.0571428571429,26.9229488571429,8,1992
"3879",1992-08-14,19.5,23.4857142857143,26.3437602857143,8,1992
"3880",1992-08-15,19.8,23.2285714285714,26.0831254285714,8,1992
"3881",1992-08-16,20.3,23.2,26.054166,8,1992
"3882",1992-08-17,21.1,22.9857142857143,25.8369702857143,8,1992
"3883",1992-08-18,22.8,22.7714285714286,25.6197745714286,8,1992
"3884",1992-08-19,24.3,22.9142857142857,25.7645717142857,8,1992
"3885",1992-08-20,22,23.0285714285714,25.8804094285714,8,1992
"3886",1992-08-21,22.3,23.0642857142857,25.9166087142857,8,1992
"3887",1992-08-22,21.9,22.9214285714286,25.7718115714286,8,1992
"3888",1992-08-23,22.3,22.6714285714286,25.5184165714286,8,1992
"3889",1992-08-24,23.4,22.4714285714286,25.3157005714286,8,1992
